ID_code,price,carat,cut,color,clarity,depth,table,x,y,z
train_15301,7513,1.07,Very Good,F,VS1,62.0,56.0,6.51,6.55,4.05
train_15302,911,0.3,Ideal,D,VS2,62.8,57.0,4.31,4.29,2.7
train_15303,663,0.42,Ideal,J,VS1,60.9,57.0,4.83,4.86,2.95
train_15304,10990,1.56,Premium,H,SI1,61.9,59.0,7.46,7.4,4.6
train_15305,15164,1.51,Premium,G,VVS2,60.9,58.0,7.38,7.42,4.51
train_15306,4495,0.8,Very Good,E,VS1,62.4,54.0,5.98,5.94,3.72
train_15307,1349,0.4,Good,F,VVS1,61.9,61.0,4.71,4.73,2.92
train_15308,3137,1.01,Very Good,G,SI1,62.0,63.0,6.34,6.25,3.9
train_15309,1205,0.41,Ideal,F,VVS1,61.2,57.0,4.79,4.85,2.95
train_15310,5615,1.16,Ideal,D,SI2,62.5,56.0,6.7,6.8,4.23
train_15311,1883,0.71,Premium,H,SI1,61.0,58.0,5.75,5.67,3.49
train_15312,8081,1.01,Very Good,F,VS1,62.6,56.0,6.39,6.36,3.99
train_15313,6471,1.07,Premium,G,VS2,62.1,58.0,6.59,6.55,4.08
train_15314,545,0.3,Ideal,G,VS2,62.3,58.0,4.26,4.28,2.66
train_15315,10392,1.52,Ideal,I,VS1,60.7,60.0,7.4,7.42,4.5
train_15316,7139,1.51,Fair,J,VS1,65.2,56.0,7.16,7.11,4.65
train_15317,2697,0.54,Good,E,VVS1,60.3,61.0,5.3,5.32,3.2
train_15318,4229,0.9,Fair,F,VS2,64.4,53.0,6.08,6.04,3.9
train_15319,1140,0.32,Ideal,D,VVS1,61.7,55.0,4.44,4.41,2.73
train_15320,736,0.32,Ideal,D,VS1,61.8,56.0,4.39,4.41,2.72
train_15321,3228,0.74,Premium,E,VS2,62.7,58.0,5.77,5.72,3.6
train_15322,1844,0.7,Premium,J,SI1,,59.0,5.65,5.6,3.53
train_15323,3584,1.0,Premium,F,SI2,60.2,58.0,6.47,6.42,3.88
train_15324,1091,0.35,Ideal,E,VS1,61.9,56.0,4.55,4.53,2.81
train_15325,965,0.33,Premium,G,VVS2,60.9,59.0,4.49,4.45,2.72
train_15326,11859,1.61,Ideal,G,SI1,62.4,55.0,7.51,7.48,4.68
train_15327,548,0.25,Very Good,D,VVS2,,56.0,4.0,4.03,2.52
train_15328,1000,0.51,Ideal,I,SI1,61.7,54.0,5.18,5.19,3.2
train_15329,1012,0.4,Very Good,F,VVS2,60.5,57.0,4.76,4.79,2.89
train_15330,5363,1.26,Ideal,I,SI2,62.0,56.0,7.0,6.94,4.32
train_15331,5578,1.2,Ideal,H,SI2,62.7,55.0,6.74,6.69,4.21
train_15332,1226,0.52,Ideal,F,SI2,60.9,57.0,5.22,5.2,3.17
train_15333,1778,0.54,Very Good,F,VS1,59.9,57.0,5.35,5.3,3.19
train_15334,1015,0.41,Ideal,D,SI1,62.7,56.0,4.78,4.73,2.98
train_15335,9802,2.04,Fair,I,SI2,66.6,56.0,7.8,7.77,5.19
train_15336,2600,0.7,Fair,E,SI2,65.0,54.0,5.56,5.52,3.6
train_15337,2394,0.7,Very Good,H,VS1,61.5,58.0,5.66,5.72,3.5
train_15338,1625,0.53,Ideal,G,VS2,61.0,55.0,5.23,5.24,3.2
train_15339,14663,1.26,Premium,D,VVS2,60.5,58.0,6.99,7.03,4.24
train_15340,4674,1.1,Good,F,SI2,,61.0,6.61,6.67,4.02
train_15341,5291,1.12,Premium,H,SI1,61.9,59.0,6.66,6.52,4.08
train_15342,4869,1.16,Ideal,I,VS2,59.3,56.0,6.84,6.88,4.07
train_15343,2469,0.62,Ideal,H,IF,61.9,55.0,5.5,5.52,3.41
train_15344,1699,0.52,Ideal,H,VS1,62.0,55.0,5.15,5.19,3.2
train_15345,10351,1.4,Very Good,G,VS2,60.1,62.0,7.16,7.25,4.33
train_15346,11048,1.55,Premium,H,VS2,60.4,60.0,7.39,7.44,4.48
train_15347,552,0.3,Good,D,SI1,63.4,56.0,4.26,4.29,2.71
train_15348,9965,1.01,Very Good,F,IF,59.6,62.0,6.47,6.56,3.88
train_15349,5890,1.02,Premium,D,SI1,62.3,59.0,6.38,6.42,3.99
train_15350,6354,1.24,Very Good,G,SI2,60.5,60.0,6.93,7.01,4.22
train_15351,11175,1.23,Very Good,E,VVS2,60.4,62.0,6.88,6.93,4.17
train_15352,8458,1.28,Premium,G,VS2,61.4,58.0,7.0,6.92,4.27
train_15353,770,0.38,Premium,J,VS1,62.1,60.0,4.64,4.6,2.87
train_15354,741,0.3,Premium,D,VVS2,60.7,59.0,4.33,4.34,2.63
train_15355,614,0.35,Very Good,E,SI1,62.7,57.0,4.47,4.52,2.82
train_15356,2999,1.02,Fair,H,I1,61.5,60.0,6.4,6.34,3.92
train_15357,14948,2.01,Fair,E,SI2,62.1,66.0,7.99,7.92,4.94
train_15358,10562,1.0,Fair,D,VVS2,61.1,57.0,6.37,6.3,3.87
train_15359,573,0.34,Ideal,G,VS2,61.6,56.0,4.48,4.51,2.77
train_15360,5199,1.1,Ideal,I,SI1,61.6,55.0,6.66,6.68,4.11
train_15361,1600,0.52,Ideal,D,SI1,62.4,57.0,5.14,5.18,3.22
train_15362,2394,0.7,Good,H,SI1,63.7,57.0,5.58,5.57,3.55
train_15363,3090,0.87,Ideal,F,SI2,62.2,56.0,6.03,6.13,3.78
train_15364,1273,0.57,Very Good,G,SI1,60.4,58.0,5.37,5.42,3.26
train_15365,911,0.3,Ideal,D,VS2,62.4,56.0,4.32,4.27,2.68
train_15366,14220,1.55,Ideal,F,SI1,61.9,55.0,7.47,7.42,4.61
train_15367,3874,0.72,Ideal,E,VVS2,62.0,56.0,5.74,5.77,3.57
train_15368,705,0.29,Very Good,D,SI2,59.7,56.0,4.37,4.4,2.62
train_15369,5999,1.01,Good,G,VS2,63.1,59.0,6.37,6.4,4.03
train_15370,1605,0.55,Ideal,G,SI1,61.9,57.0,5.23,5.27,3.25
train_15371,8562,1.37,Premium,H,VS2,,59.0,7.12,7.05,4.43
train_15372,867,0.32,Ideal,F,VVS1,62.0,56.0,4.37,4.41,2.72
train_15373,15038,2.01,Very Good,G,SI1,63.5,60.0,7.98,7.89,5.04
train_15374,606,0.4,Very Good,J,VS1,62.1,57.0,4.69,4.72,2.92
train_15375,2572,0.71,Good,I,VVS1,63.8,56.0,5.7,5.65,3.62
train_15376,852,0.34,Ideal,H,VVS2,61.1,56.0,4.52,4.55,2.77
train_15377,776,0.3,Ideal,F,VS2,62.5,55.0,4.31,4.27,2.68
train_15378,4118,1.01,Ideal,I,VS1,62.9,56.0,6.43,6.38,4.03
train_15379,720,0.34,Ideal,G,VS1,60.6,57.0,4.52,4.57,2.75
train_15380,1822,0.52,Ideal,D,VS2,61.6,55.0,5.15,5.2,3.19
train_15381,6987,1.5,Very Good,J,SI1,62.5,58.0,7.24,7.29,4.54
train_15382,841,0.32,Very Good,D,VVS2,61.9,54.0,4.43,4.46,2.75
train_15383,1760,0.63,Fair,H,VS1,57.3,62.5,5.65,5.7,3.25
train_15384,5914,1.0,Very Good,G,VVS2,63.5,55.0,6.36,6.3,4.02
train_15385,505,0.32,Premium,H,VS2,60.5,59.0,4.39,4.43,2.67
train_15386,3187,0.9,Fair,E,SI2,57.5,68.0,6.37,6.33,3.65
train_15387,2393,0.73,Very Good,H,SI1,59.5,58.0,5.85,5.91,3.5
train_15388,5264,1.07,Very Good,H,VS2,62.7,57.0,6.48,6.53,4.08
train_15389,769,0.26,Ideal,D,VVS2,61.4,56.0,4.15,4.12,2.54
train_15390,9193,1.23,Very Good,E,VS2,58.9,59.0,6.98,7.05,4.13
train_15391,7861,1.02,Very Good,G,VVS1,62.1,59.0,6.36,6.39,3.96
train_15392,1407,0.58,Premium,E,SI1,58.5,55.0,5.52,5.39,3.19
train_15393,5143,1.03,Ideal,G,SI1,60.3,58.0,6.57,6.62,3.98
train_15394,4559,1.01,Good,H,SI1,63.3,58.0,6.37,6.4,4.04
train_15395,633,0.29,Very Good,E,VVS2,61.4,58.0,4.25,4.31,2.63
train_15396,2636,0.58,Very Good,F,VVS1,59.7,57.0,5.48,5.51,3.28
train_15397,11419,1.32,Ideal,G,VVS2,62.3,57.0,6.96,7.04,4.36
train_15398,1179,0.42,Premium,D,VS1,60.8,59.0,4.79,4.85,2.93
train_15399,4596,1.2,Ideal,I,SI2,63.0,57.0,6.77,6.7,4.24
train_15400,898,0.42,Premium,D,SI2,60.1,58.0,4.88,4.83,2.92
train_15401,1091,0.45,Premium,E,SI1,62.8,58.0,4.88,4.84,3.05
train_15402,758,0.32,Ideal,D,VS2,62.6,57.0,4.37,4.41,2.75
train_15403,698,0.31,Premium,I,VVS2,61.7,58.0,4.4,4.38,2.71
train_15404,911,0.3,Premium,D,VS2,60.6,59.0,4.36,4.28,2.62
train_15405,758,0.32,Premium,D,VS2,60.3,60.0,4.42,4.44,2.67
train_15406,15145,2.01,Very Good,I,SI1,64.1,57.0,7.89,7.94,5.07
train_15407,625,0.31,Ideal,H,VVS2,,57.0,4.32,4.36,2.71
train_15408,2375,0.7,Ideal,H,SI1,61.7,57.0,5.7,5.68,3.51
train_15409,468,0.31,Very Good,I,VS2,61.6,56.0,4.36,4.39,2.69
train_15410,4637,1.2,Good,J,VS2,64.3,56.0,6.65,6.57,4.25
train_15411,1054,0.34,Ideal,D,VVS2,61.3,56.0,4.51,4.53,2.77
train_15412,4918,1.02,Ideal,H,SI2,62.5,53.0,6.43,6.47,4.03
train_15413,377,0.27,Good,E,VS1,57.5,63.0,4.24,4.28,2.45
train_15414,7589,1.12,Very Good,E,VS2,62.8,57.0,6.61,6.64,4.16
train_15415,4044,1.02,Fair,G,SI1,64.5,56.0,6.3,6.23,4.04
train_15416,2297,0.72,Ideal,G,SI2,61.4,56.0,5.76,5.83,3.56
train_15417,2372,0.75,Premium,E,SI2,63.0,58.0,5.78,5.71,3.62
train_15418,1828,0.65,Very Good,G,SI1,62.0,58.0,5.5,5.58,3.43
train_15419,16198,2.42,Premium,J,SI2,58.5,59.0,8.85,8.82,5.17
train_15420,8912,1.01,Very Good,E,VVS2,63.3,58.0,6.39,6.31,4.02
train_15421,5361,1.1,Ideal,G,SI2,62.1,58.0,6.61,6.63,4.11
train_15422,726,0.31,Ideal,G,VVS2,62.0,56.0,4.33,4.35,2.69
train_15423,6856,1.06,Ideal,D,VS2,62.5,54.0,6.53,6.6,4.1
train_15424,764,0.3,Ideal,G,VVS1,61.5,55.0,4.33,4.35,2.67
train_15425,631,0.36,Very Good,E,SI1,60.8,59.0,4.56,4.59,2.78
train_15426,2781,0.78,Ideal,H,SI1,61.2,56.0,5.92,5.99,3.64
train_15427,694,0.33,Ideal,I,IF,62.1,55.0,4.41,4.44,2.75
train_15428,4312,1.12,Very Good,I,SI1,60.6,60.0,6.73,6.77,4.09
train_15429,1915,0.59,Very Good,G,VS1,57.4,63.0,5.54,5.58,3.19
train_15430,4015,0.71,Ideal,G,VVS1,61.2,56.0,5.75,5.81,3.54
train_15431,854,0.33,Premium,G,VS1,61.6,58.0,4.44,4.39,2.72
train_15432,633,0.35,Ideal,G,VS2,61.0,57.0,4.54,4.57,2.78
train_15433,772,0.4,Ideal,E,SI1,60.6,56.0,4.77,4.78,2.9
train_15434,4515,1.04,Ideal,H,SI1,62.7,54.0,6.51,6.47,4.07
train_15435,3725,0.7,Very Good,G,IF,63.0,59.0,5.58,5.62,3.53
train_15436,4821,1.01,Very Good,D,SI1,62.7,58.0,6.34,6.38,3.99
train_15437,1621,0.42,Ideal,D,VVS1,61.6,56.0,4.82,4.79,2.96
train_15438,2263,0.6,Ideal,D,SI1,61.7,56.0,5.39,5.44,3.34
train_15439,9659,1.76,Ideal,F,SI2,62.6,55.0,7.69,7.64,4.8
train_15440,10551,1.5,Very Good,I,VVS2,59.7,60.0,7.46,7.62,4.5
train_15441,4077,1.0,Ideal,E,SI2,62.3,57.0,6.33,6.28,3.93
train_15442,7679,1.06,Premium,D,VS2,62.3,59.0,6.52,6.48,4.05
train_15443,17254,2.12,Premium,I,VS2,61.5,58.0,8.3,8.26,5.09
train_15444,5607,1.25,Premium,J,SI1,61.8,55.0,6.91,6.82,4.24
train_15445,4805,1.01,Premium,D,SI2,61.5,56.0,6.46,6.39,3.95
train_15446,2514,0.72,Ideal,F,SI1,62.4,57.0,5.71,5.74,3.57
train_15447,394,0.3,Ideal,I,SI1,61.3,56.0,4.32,4.33,2.65
train_15448,504,0.29,Ideal,F,VS2,61.6,56.0,4.28,4.32,2.65
train_15449,17094,2.0,Good,D,SI2,64.1,57.0,7.91,7.82,5.04
train_15450,1389,0.42,Ideal,D,VVS2,61.4,56.0,4.85,4.82,2.97
train_15451,990,0.35,Ideal,D,VS1,63.0,57.0,4.51,4.48,2.83
train_15452,491,0.32,Ideal,F,SI1,61.3,55.0,4.44,4.47,2.73
train_15453,18426,2.0,Premium,E,SI2,61.8,56.0,8.12,8.05,5.0
train_15454,7909,1.07,Premium,E,VS1,62.0,60.0,6.58,6.49,4.05
train_15455,975,0.4,Ideal,E,VS2,62.4,55.0,4.74,4.71,2.95
train_15456,8851,1.25,Very Good,E,VS2,61.6,57.0,6.9,6.94,4.26
train_15457,789,0.31,Ideal,G,VVS1,61.6,57.0,4.34,4.36,2.68
train_15458,5671,1.0,Very Good,D,SI1,59.8,59.0,6.47,6.51,3.88
train_15459,16041,2.28,Very Good,I,SI2,62.9,57.0,8.34,8.41,5.27
train_15460,1948,0.7,Good,G,SI2,59.4,61.0,5.77,5.81,3.44
train_15461,1803,0.56,Ideal,D,SI1,61.9,55.0,5.31,5.29,3.28
train_15462,1026,0.39,Premium,E,VS1,59.6,60.0,4.72,4.75,2.82
train_15463,2516,0.7,Fair,F,VS2,66.4,53.0,5.51,5.49,3.65
train_15464,1709,0.51,Very Good,G,VS1,63.4,57.0,5.08,5.04,3.21
train_15465,6906,1.02,Very Good,G,VS2,,60.0,6.53,6.49,3.94
train_15466,492,0.23,Very Good,D,VVS1,61.3,61.0,3.94,3.99,2.43
train_15467,8855,1.23,Premium,F,VS2,59.6,58.0,6.94,7.02,4.16
train_15468,1268,0.51,Very Good,H,VS2,63.5,60.0,5.04,5.01,3.19
train_15469,2470,0.7,Premium,F,SI1,61.6,60.0,5.68,5.72,3.51
train_15470,554,0.32,Good,I,SI1,63.9,55.0,4.36,4.34,2.78
train_15471,2388,0.71,Premium,G,SI1,62.0,60.0,5.68,5.64,3.51
train_15472,15874,1.3,Ideal,E,IF,62.3,54.0,6.97,7.03,4.36
train_15473,3915,0.66,Ideal,D,VVS2,61.3,57.0,5.59,5.63,3.44
train_15474,408,0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67
train_15475,4370,1.02,Premium,G,SI2,62.9,59.0,6.4,6.38,4.02
train_15476,12152,1.51,Ideal,F,SI1,61.5,55.0,7.39,7.35,4.53
train_15477,8504,1.24,Ideal,G,VS2,62.1,56.0,6.87,6.91,4.28
train_15478,1901,0.64,Premium,F,SI1,60.1,60.0,5.62,5.57,3.36
train_15479,9377,1.11,Premium,F,VVS2,59.2,59.0,6.79,6.82,4.03
train_15480,5543,1.06,Premium,G,VS2,62.5,58.0,6.52,6.47,4.06
train_15481,9618,1.71,Ideal,H,VS2,61.9,57.0,7.67,7.61,4.73
train_15482,3294,0.7,Premium,E,VVS1,61.7,59.0,5.71,5.67,3.51
train_15483,2289,0.74,Ideal,H,SI2,,56.0,5.78,5.84,3.57
train_15484,803,0.42,Premium,I,SI1,62.6,58.0,4.8,4.76,2.99
train_15485,814,0.3,Ideal,F,VVS1,62.5,57.0,4.26,4.29,2.67
train_15486,4274,0.96,Premium,D,SI2,60.0,61.0,6.36,6.32,3.81
train_15487,3580,1.0,Good,J,VS2,64.3,59.0,6.27,6.21,4.01
train_15488,704,0.43,Premium,E,SI2,,60.0,4.87,4.94,2.99
train_15489,702,0.3,Good,E,VVS1,61.5,62.0,4.28,4.34,2.65
train_15490,1881,0.53,Ideal,G,VVS2,61.5,56.0,5.18,5.22,3.2
train_15491,731,0.3,Premium,E,VS2,61.7,60.0,4.31,4.28,2.65
train_15492,5140,1.3,Premium,J,SI2,61.1,61.0,7.0,6.95,4.26
train_15493,1753,0.53,Premium,F,VS2,60.6,55.0,5.26,5.23,3.18
train_15494,2343,0.71,Premium,F,SI2,62.0,59.0,5.68,5.65,3.51
train_15495,15272,2.03,Ideal,I,SI1,61.8,57.0,8.07,8.14,5.01
train_15496,5122,0.9,Ideal,F,SI1,61.0,56.0,6.17,6.19,3.77
train_15497,3201,0.7,Ideal,E,VS2,60.5,59.0,5.72,5.75,3.47
train_15498,12008,1.31,Ideal,G,VS1,61.6,57.0,6.99,7.04,4.32
train_15499,673,0.3,Premium,F,VS2,61.8,60.0,4.3,4.27,2.65
train_15500,2423,0.7,Premium,F,SI1,61.0,59.0,5.75,5.69,3.49
train_15501,10984,1.04,Premium,D,VVS2,61.1,60.0,6.54,6.51,3.99
train_15502,5149,1.13,Ideal,I,SI1,,57.0,6.68,6.66,4.13
train_15503,489,0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75
train_15504,14350,2.02,Premium,I,SI2,61.7,58.0,8.07,8.0,4.96
train_15505,2046,0.98,Premium,H,I1,59.6,60.0,6.61,6.48,3.89
train_15506,5487,1.08,Premium,F,SI1,61.0,59.0,6.67,6.57,4.04
train_15507,3192,1.0,Good,H,SI2,62.0,64.0,6.43,6.29,3.94
train_15508,3690,1.0,Good,J,SI1,61.7,62.0,6.37,6.4,3.94
train_15509,4838,1.2,Very Good,I,SI1,63.1,58.0,6.72,6.66,4.22
train_15510,3927,0.76,Ideal,G,VVS2,62.0,56.0,5.86,5.88,3.64
train_15511,876,0.41,Ideal,D,SI2,62.3,57.0,4.78,4.75,2.97
train_15512,3968,1.09,Premium,I,SI1,61.9,58.0,6.65,6.58,4.1
train_15513,1654,0.5,Premium,F,VS2,62.1,58.0,5.1,5.01,3.14
train_15514,4744,1.11,Premium,I,VS2,63.0,53.0,6.64,6.59,4.17
train_15515,6853,1.06,Premium,G,VS1,62.2,55.0,6.58,6.51,4.07
train_15516,13963,1.5,Very Good,E,VS2,61.0,55.0,7.38,7.45,4.52
train_15517,1227,0.45,Fair,H,VVS2,65.8,56.0,4.82,4.7,3.13
train_15518,748,0.35,Very Good,F,SI1,63.1,56.0,4.51,4.46,2.83
train_15519,805,0.34,Ideal,D,VS2,60.6,57.0,4.51,4.53,2.74
train_15520,2919,0.7,Good,F,VS1,63.8,58.0,5.61,5.58,3.57
train_15521,3318,0.92,Premium,G,SI2,62.3,59.0,6.2,6.15,3.85
train_15522,2225,0.91,Good,E,I1,57.7,63.0,6.3,6.35,3.65
train_15523,756,0.32,Ideal,D,SI1,62.0,57.0,4.42,4.38,2.73
train_15524,987,0.47,Good,D,SI1,63.8,59.0,4.9,4.88,3.12
train_15525,15450,2.05,Ideal,J,VS1,61.8,58.0,8.12,8.16,5.03
train_15526,6177,1.04,Very Good,G,VS2,61.9,57.0,6.46,6.5,4.01
train_15527,2144,0.72,Premium,H,SI2,61.8,56.0,5.79,5.73,3.56
train_15528,1333,0.39,Ideal,E,IF,61.3,56.0,4.71,4.75,2.9
train_15529,1808,0.6,Premium,D,VS2,60.9,61.0,5.43,5.4,3.3
train_15530,5869,1.31,Premium,I,SI1,63.0,57.0,6.96,6.91,4.37
train_15531,1046,0.31,Very Good,G,VVS1,63.1,56.0,4.35,4.33,2.74
train_15532,2384,0.71,Very Good,I,VS2,61.1,60.0,5.72,5.77,3.51
train_15533,6041,1.15,Premium,D,SI1,61.7,58.0,6.76,6.69,4.15
train_15534,1046,0.31,Ideal,G,VVS1,62.5,55.0,4.34,4.33,2.71
train_15535,873,0.38,Ideal,G,VVS2,60.7,57.0,4.7,4.73,2.86
train_15536,2326,0.71,Very Good,I,VS1,62.3,60.0,5.69,5.73,3.56
train_15537,3674,0.81,Premium,E,VS2,61.5,58.0,5.99,5.94,3.97
train_15538,1389,0.52,Very Good,E,SI1,62.7,57.0,5.1,5.14,3.21
train_15539,2325,0.7,Very Good,F,VS2,62.2,56.0,5.67,5.75,3.55
train_15540,812,0.38,Premium,D,SI2,62.1,55.0,4.65,4.62,2.88
train_15541,912,0.32,Ideal,F,VVS1,61.4,56.0,4.4,4.43,2.71
train_15542,6479,1.03,Premium,G,VS1,62.1,59.0,6.48,6.4,4.0
train_15543,17604,1.64,Ideal,G,VVS2,61.8,56.0,7.59,7.6,4.69
train_15544,7106,1.14,Very Good,D,SI1,60.2,60.0,6.7,6.85,4.08
train_15545,1696,0.71,Premium,I,SI2,62.1,58.0,5.7,5.67,3.53
train_15546,7418,1.51,Good,J,VS2,62.8,59.0,7.17,7.2,4.51
train_15547,2141,0.7,Very Good,G,SI2,60.7,58.0,5.74,5.76,3.49
train_15548,5601,1.51,Good,E,I1,,59.0,7.56,7.51,4.33
train_15549,9503,1.01,Ideal,E,VS1,,56.0,6.45,6.49,3.98
train_15550,1610,0.53,Ideal,D,VS2,60.2,55.0,5.26,5.3,3.18
train_15551,6482,1.33,Very Good,H,SI2,62.5,58.0,7.04,6.97,4.38
train_15552,1419,0.52,Good,F,VS1,61.0,61.0,5.22,5.17,3.17
train_15553,1031,0.42,Ideal,F,VS1,,57.0,4.84,4.87,2.96
train_15554,8778,1.01,Ideal,G,IF,62.8,57.0,6.42,6.39,4.02
train_15555,6915,1.26,Premium,F,SI1,62.3,58.0,6.89,6.84,4.28
train_15556,715,0.32,Ideal,D,SI1,62.1,54.0,4.4,4.45,2.75
train_15557,6908,1.04,Premium,F,VS2,61.9,58.0,6.55,6.51,4.04
train_15558,9276,1.7,Ideal,J,VS2,62.2,56.0,7.64,7.61,4.74
train_15559,2895,0.7,Ideal,G,VVS2,62.1,53.0,5.71,5.75,3.56
train_15560,13968,1.13,Ideal,D,VVS1,61.5,55.0,6.74,6.69,4.13
train_15561,912,0.33,Very Good,F,VVS1,61.1,58.0,4.42,4.46,2.71
train_15562,3933,0.9,Good,E,SI1,60.8,65.0,6.14,6.17,3.74
train_15563,1618,0.62,Ideal,H,SI1,61.4,56.0,5.51,5.49,3.38
train_15564,4197,1.01,Good,I,VS2,63.9,59.0,6.29,6.26,4.01
train_15565,4900,1.03,Premium,G,SI1,61.6,59.0,6.53,6.5,4.01
train_15566,2575,0.7,Ideal,E,SI1,60.2,57.0,5.78,5.82,3.49
train_15567,4371,1.13,Ideal,J,SI2,61.9,56.0,6.67,6.71,4.14
train_15568,2396,0.93,Premium,F,I1,61.3,59.0,6.27,6.22,3.83
train_15569,1653,0.54,Very Good,F,VS1,60.0,59.0,5.26,5.32,3.17
train_15570,5122,1.01,Fair,D,SI1,66.2,56.0,6.05,6.1,4.02
train_15571,8612,1.03,Ideal,D,VS1,61.8,56.0,6.46,6.54,4.02
train_15572,15760,2.17,Very Good,I,SI1,62.1,61.0,8.24,8.27,5.13
train_15573,3384,0.95,Fair,D,SI2,64.4,60.0,6.06,6.02,3.89
train_15574,612,0.32,Ideal,D,SI2,62.8,57.0,4.38,4.35,2.74
train_15575,8415,1.19,Ideal,F,VS2,62.0,57.0,6.78,6.76,4.2
train_15576,568,0.36,Very Good,I,VS1,60.3,60.0,4.58,4.64,2.78
train_15577,4458,1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04
train_15578,2131,0.6,Ideal,G,VS1,61.6,56.0,5.44,5.47,3.36
train_15579,641,0.3,Very Good,F,SI1,63.5,57.0,4.27,4.24,2.7
train_15580,828,0.32,Premium,H,VVS2,61.6,55.0,4.44,4.42,2.73
train_15581,1046,0.51,Very Good,I,SI1,63.5,60.0,5.03,5.05,3.2
train_15582,4731,0.91,Ideal,G,SI1,61.9,56.0,6.22,6.18,3.84
train_15583,544,0.31,Premium,G,VS2,61.2,58.0,4.32,4.37,2.66
train_15584,869,0.43,Very Good,E,VS2,62.2,58.0,4.81,4.87,3.01
train_15585,826,0.31,Good,E,VVS1,59.0,59.0,4.4,4.42,2.6
train_15586,3210,0.91,Fair,F,SI2,64.9,56.0,6.08,6.05,3.94
train_15587,4793,1.22,Very Good,J,VS2,61.9,57.0,6.82,6.87,4.24
train_15588,1201,0.39,Ideal,G,IF,61.6,56.0,4.69,4.73,2.9
train_15589,4318,1.02,Premium,F,SI2,60.3,59.0,6.53,6.5,3.93
train_15590,924,0.31,Premium,G,IF,61.4,59.0,4.34,4.39,2.68
train_15591,868,0.33,Ideal,E,VVS2,61.7,57.0,4.41,4.44,2.73
train_15592,968,0.43,Premium,G,SI1,60.4,58.0,4.9,4.87,2.95
train_15593,10494,1.22,Premium,F,VVS2,63.0,56.0,6.88,6.76,4.3
train_15594,2762,0.73,Ideal,F,VS2,62.6,56.0,5.77,5.74,3.6
train_15595,1272,0.34,Ideal,D,VVS1,61.2,57.0,4.51,4.54,2.77
train_15596,7743,1.0,Very Good,G,VS2,61.1,55.0,6.44,6.5,3.95
train_15597,1694,0.52,Ideal,G,VS1,63.0,54.0,5.17,5.12,3.24
train_15598,11883,1.83,Premium,I,SI1,62.9,55.0,7.9,7.78,4.93
train_15599,2167,0.7,Fair,F,SI1,64.8,60.0,5.57,5.54,3.6
train_15600,8040,1.2,Ideal,G,VS2,,54.7,6.79,6.85,4.25
train_15601,13162,2.0,Premium,J,VS2,60.8,62.0,8.12,8.09,4.93
train_15602,4166,1.01,Good,F,SI2,63.7,59.0,6.28,6.38,4.03
train_15603,857,0.3,Ideal,F,VVS1,62.6,56.0,4.26,4.29,2.67
train_15604,3734,0.9,Good,G,SI1,62.8,59.0,6.08,6.12,3.83
train_15605,1026,0.42,Very Good,H,VVS1,60.9,62.0,4.8,4.86,2.94
train_15606,2839,0.7,Ideal,G,VS1,61.3,57.0,5.71,5.74,3.51
train_15607,8288,1.61,Very Good,E,SI2,,57.0,7.44,7.48,4.62
train_15608,7943,1.33,Premium,H,VS2,62.6,58.0,7.07,7.01,4.41
train_15609,1873,0.51,Ideal,D,VS1,62.5,57.0,5.13,5.08,3.19
train_15610,2328,0.71,Ideal,H,SI1,60.7,59.0,5.75,5.81,3.51
train_15611,1632,0.5,Very Good,D,VS2,63.2,60.0,5.04,5.02,3.18
train_15612,4849,1.09,Very Good,H,SI1,61.7,59.0,6.53,6.59,4.05
train_15613,1063,0.35,Ideal,E,VS1,61.2,56.0,4.55,4.53,2.78
train_15614,10939,1.51,Premium,H,VS1,62.4,60.0,7.34,7.27,4.56
train_15615,17186,2.56,Premium,J,SI1,61.4,58.0,8.76,8.73,5.37
train_15616,1835,0.59,Premium,D,SI1,62.8,57.0,5.38,5.32,3.36
train_15617,4140,1.1,Very Good,E,SI2,63.3,56.0,6.58,6.53,4.15
train_15618,926,0.32,Premium,D,VVS2,,60.0,4.37,4.41,2.7
train_15619,14027,2.02,Ideal,I,SI2,60.9,60.0,8.08,8.14,4.94
train_15620,4851,1.0,Very Good,F,SI1,61.4,62.0,6.32,6.36,3.89
train_15621,3774,1.29,Very Good,F,I1,58.2,61.0,7.11,7.15,4.15
train_15622,4353,1.02,Ideal,H,SI2,61.9,56.0,6.47,6.51,4.02
train_15623,8770,1.5,Premium,F,SI1,62.1,60.0,7.32,7.27,4.53
train_15624,1359,0.5,Ideal,E,SI2,60.7,56.0,5.16,5.19,3.14
train_15625,9891,1.51,Ideal,I,VS2,62.6,55.0,7.29,7.34,4.58
train_15626,2650,0.72,Ideal,I,VS2,61.7,56.0,5.75,5.8,3.56
train_15627,2938,0.71,Very Good,H,VVS1,62.7,57.0,5.66,5.72,3.57
train_15628,412,0.31,Good,J,VS1,61.9,61.0,4.29,4.34,2.67
train_15629,2845,0.7,Very Good,E,VS2,58.9,60.0,5.83,5.85,3.44
train_15630,5463,1.29,Premium,J,VS1,61.7,59.0,6.93,6.97,4.29
